Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification,Supplier_ID,Commodity_ID,Supplier_Name,Commodity_Name
India,North America,2,Agriculture,66.02998592225627,16.81184132687374,65.92997533463773,46.7689723810179,0.7404,513.54,0.74,0.19,1,1,45,35473,0.8049543625033848,0.012,92.95124644888216,0.2,60.17907273931782,0.79,52.12,0,11518,Moderate,SYN_SUP_15287,SYN_COM_15287,Synthetic Supplier 15287,Synthetic Commodity 15287
Malaysia,Asia-Pacific,2,Agriculture,55.43170240651736,56.1328006009742,89.36492456919005,64.55780086732265,0.236,570.73,0.77,0.42,2,1,12,20125,0.8375937652880494,0.032,65.96316684502213,1.4,77.22940266283948,0.47,80.09,1,4871,Moderate,SYN_SUP_15288,SYN_COM_15288,Synthetic Supplier 15288,Synthetic Commodity 15288
Brazil,South America,2,Food & Beverage,53.707963331148925,75.00494367638457,76.81555981976594,83.89348293068927,0.5468,239.32,0.74,0.27,0,1,16,33882,0.8871903017713615,0.041,68.71219400842425,0.55,71.47982086619163,0.65,59.82,1,3373,Low,SYN_SUP_15289,SYN_COM_15289,Synthetic Supplier 15289,Synthetic Commodity 15289
Brazil,South America,2,Electronics,52.28971596325355,50.481097297736056,58.08436028919672,46.86435607554378,0.6045,580.28,0.59,0.09,3,1,42,30156,0.9522926783384783,0.03,94.91930361766501,1.38,66.72301864265293,0.8,74.71,3,1275,Moderate,SYN_SUP_15290,SYN_COM_15290,Synthetic Supplier 15290,Synthetic Commodity 15290
India,Asia-Pacific,1,Metals,78.20796007327293,100.0,81.82308316694045,82.04785744901541,0.4439,976.05,0.54,0.6,0,1,39,14013,0.932600771944978,0.043,74.41847991247774,1.22,77.62645333862402,0.61,91.88,1,9690,Low,SYN_SUP_15291,SYN_COM_15291,Synthetic Supplier 15291,Synthetic Commodity 15291
Brazil,South America,2,Chemicals,45.2642325215437,76.12014332670745,35.143549015839504,62.35117035370102,0.8637,801.15,0.48,0.85,1,0,10,22893,0.8646148594256956,0.016,68.65505321833176,1.43,77.71517201242885,0.16,75.52,1,9516,Moderate,SYN_SUP_15292,SYN_COM_15292,Synthetic Supplier 15292,Synthetic Commodity 15292
Japan,Asia-Pacific,2,Electronics,65.36597070876273,67.58949245645702,51.10658921133168,60.71261253302801,0.6664,979.98,0.67,0.38,0,1,8,15170,0.8530860663723062,0.025,74.09251809473764,0.64,97.72855429565354,0.83,54.6,0,7332,Moderate,SYN_SUP_15293,SYN_COM_15293,Synthetic Supplier 15293,Synthetic Commodity 15293
Brazil,South America,2,Electronics,72.8793345803156,88.80074637762986,75.0525260423657,77.4348945879491,0.6759,1027.13,0.57,0.44,1,1,39,44229,0.8045919816874841,0.008,53.858119382726954,1.36,49.68583739009519,0.24,68.71,1,1470,Low,SYN_SUP_15294,SYN_COM_15294,Synthetic Supplier 15294,Synthetic Commodity 15294
India,Asia-Pacific,2,Metals,72.60259142605119,80.02002826517793,87.77393396530383,84.49940250266286,0.2696,426.46,0.7,0.45,0,1,10,11704,0.8865740676025209,0.03,73.09184268925276,0.6,86.83774407074272,0.61,78.59,0,1134,Low,SYN_SUP_15295,SYN_COM_15295,Synthetic Supplier 15295,Synthetic Commodity 15295
India,Asia-Pacific,2,Chemicals,76.70480767058392,88.67344319003315,72.12239749507384,84.81856871593783,0.3226,516.51,0.64,0.47,0,1,39,36194,0.9877626018294943,0.025,50.38102463390442,1.3,60.3907252194542,0.83,85.37,0,2414,Low,SYN_SUP_15296,SYN_COM_15296,Synthetic Supplier 15296,Synthetic Commodity 15296
USA,Asia-Pacific,2,Agriculture,81.85361907111356,72.67132263215497,83.08496199396735,81.01542537882892,0.2118,1498.19,0.54,0.32,0,1,50,10010,0.8929658865044419,0.03,70.53125331089134,1.32,68.76972545047666,0.31,65.07,1,3846,Low,SYN_SUP_15297,SYN_COM_15297,Synthetic Supplier 15297,Synthetic Commodity 15297
Malaysia,Asia-Pacific,3,Metals,54.84461425971122,58.7513526325382,85.6243718433134,54.17101293229825,0.7876,1039.18,0.74,0.61,0,0,12,40372,0.959403949064888,0.026,25.27364474872488,0.74,87.05017390546932,0.73,74.04,1,8147,Low,SYN_SUP_15298,SYN_COM_15298,Synthetic Supplier 15298,Synthetic Commodity 15298
India,Asia-Pacific,3,Agriculture,64.59986217037891,66.88314411998343,65.57558214270415,75.06213175464477,0.2748,678.31,0.87,0.4,1,1,9,14654,0.8792196921039778,0.04,75.04973686000885,0.92,62.72169586748055,0.68,48.15,1,2351,Low,SYN_SUP_15299,SYN_COM_15299,Synthetic Supplier 15299,Synthetic Commodity 15299
Indonesia,Asia-Pacific,3,Chemicals,66.76698684889296,67.86792802143697,83.68566176242825,71.60325631248904,0.3458,568.4,0.64,0.81,2,1,48,41296,0.9458696554126259,0.036,98.39935234885652,1.37,75.26829763613571,0.44,69.93,1,10996,Low,SYN_SUP_15300,SYN_COM_15300,Synthetic Supplier 15300,Synthetic Commodity 15300
japan,Asia-Pacific,2,Electronics,62.99205335426785,86.13109416407148,48.19876550211386,66.33835425125612,0.7813,580.02,0.58,0.45,0,1,40,42482,0.9355713621633364,0.017,35.72244218631317,1.17,64.7357897783596,0.79,78.34,0,10833,Low,SYN_SUP_15301,SYN_COM_15301,Synthetic Supplier 15301,Synthetic Commodity 15301
Brazil,North America,3,Electronics,74.57656128830963,46.3549760778812,95.26638546654297,66.51034914608795,0.6478,186.0,0.54,0.28,2,1,25,24524,0.9157713461963798,0.022,74.96030866720122,1.0,75.85680955635704,0.35,81.01,1,2169,Moderate,SYN_SUP_15302,SYN_COM_15302,Synthetic Supplier 15302,Synthetic Commodity 15302
Brazil,North America,2,Electronics,56.37053507024711,58.58465184617763,56.72354246839794,52.88334415482588,0.9429,1089.3,0.6,0.53,0,1,35,36077,0.9047657584060429,0.037,57.92084472070091,0.54,79.90174205659287,0.3,69.73,0,3177,Moderate,SYN_SUP_15303,SYN_COM_15303,Synthetic Supplier 15303,Synthetic Commodity 15303
Japan,Asia-Pacific,3,Electronics,49.73987185317304,63.19639915051741,73.20152652141701,73.1493610938815,0.7409,564.15,0.58,0.59,2,0,32,25171,0.9394997913417937,0.033,83.23213266534755,0.87,58.242337968052354,0.85,57.35,2,8528,Low,SYN_SUP_15304,SYN_COM_15304,Synthetic Supplier 15304,Synthetic Commodity 15304
Japan,Asia-Pacific,1,Metals,69.42128342656184,49.49882875216719,60.99611762778723,68.02816376856492,0.3575,1252.64,0.24,0.36,2,0,12,24501,0.8522025142823075,0.016,99.86536694519388,1.35,59.14651982441785,0.81,61.15,3,7453,Low,SYN_SUP_15305,SYN_COM_15305,Synthetic Supplier 15305,Synthetic Commodity 15305
Brazil,Asia-Pacific,2,Agriculture,46.88229432139995,56.010241179596534,39.82530120761364,48.40888938259858,0.6901,1463.55,0.72,0.12,0,1,45,24617,0.9557715903948193,0.015,58.05190480985728,1.35,76.11058059557327,0.68,74.04,1,1370,Moderate,SYN_SUP_15306,SYN_COM_15306,Synthetic Supplier 15306,Synthetic Commodity 15306
India,Asia-Pacific,1,Chemicals,81.01151524675888,89.09355214602165,83.95440465383459,68.78927539827622,0.7356,1069.72,0.72,0.09,2,0,26,9796,0.9499625883941772,0.037,50.44625916029248,0.49,60.2085769707226,0.78,47.02,1,10548,Moderate,SYN_SUP_15307,SYN_COM_15307,Synthetic Supplier 15307,Synthetic Commodity 15307
India,Asia-Pacific,2,Agriculture,56.87435359281799,30.478221811790327,64.10500219339433,32.219042266792556,0.5345,772.22,0.41,0.07,1,0,11,13066,0.8462997398735833,0.021,89.10926495515895,1.36,39.546034074011274,0.8,72.3,1,8533,Moderate,SYN_SUP_15308,SYN_COM_15308,Synthetic Supplier 15308,Synthetic Commodity 15308
Brazil,South America,2,Agriculture,64.06855463451532,69.62708569776377,63.48077707632752,33.655234601762274,0.3093,1053.11,0.56,0.63,1,1,18,36762,0.9097349938229455,0.038,74.62189784329773,1.19,73.86853737907263,0.61,82.95,0,8929,Moderate,SYN_SUP_15309,SYN_COM_15309,Synthetic Supplier 15309,Synthetic Commodity 15309
USA,North America,2,Chemicals,58.53589271244605,54.976288306255434,82.34999393103931,76.12094060295979,0.2238,1236.13,0.85,0.42,0,1,49,29048,0.9339365850974349,0.025,85.74906778471939,1.14,66.63297859257196,0.27,77.13,1,11676,Moderate,SYN_SUP_15310,SYN_COM_15310,Synthetic Supplier 15310,Synthetic Commodity 15310
China,Asia-Pacific,3,Electronics,70.36322373293396,58.60723254095892,91.40286475855392,68.20316234430615,0.5052,980.79,0.52,0.28,2,0,16,20931,0.8418222709487444,0.036,58.65909565822875,1.25,58.569470606148364,0.25,58.84,1,1359,Moderate,SYN_SUP_15311,SYN_COM_15311,Synthetic Supplier 15311,Synthetic Commodity 15311
Malaysia,Asia-Pacific,1,Agriculture,72.33449025025499,75.77637144572846,83.95412998596485,68.70306800974062,0.786,1437.98,0.43,0.03,3,1,41,22954,0.8200644191449108,0.022,48.338565878034764,1.1,85.21022322280139,0.65,72.49,0,7930,Moderate,SYN_SUP_15312,SYN_COM_15312,Synthetic Supplier 15312,Synthetic Commodity 15312
Japan,Asia-Pacific,1,Agriculture,55.21159164813227,55.396212634819165,59.60882655093808,55.878343831003974,0.8178,611.72,0.57,0.65,0,0,35,13580,0.9333399245763329,0.025,59.295660836445485,0.68,61.00049482430898,0.66,70.96,2,11063,Moderate,SYN_SUP_15313,SYN_COM_15313,Synthetic Supplier 15313,Synthetic Commodity 15313
USA,North America,3,Chemicals,60.48753445464248,73.61587491732993,70.64979962219186,42.43274725757956,0.8649,697.91,0.7,0.38,0,1,47,31020,0.9703412117012407,0.035,71.89636258645616,1.18,97.65183217716097,0.18,53.32,1,5084,Moderate,SYN_SUP_15314,SYN_COM_15314,Synthetic Supplier 15314,Synthetic Commodity 15314
India,Asia-Pacific,3,Electronics,59.578670090435146,57.099455293469155,83.52318747175467,74.36152270319002,0.7596,803.86,0.49,0.48,3,0,36,1491,0.9440706277097628,0.022,66.29327443268785,1.33,98.8056538410985,0.16,83.44,1,10107,Moderate,SYN_SUP_15315,SYN_COM_15315,Synthetic Supplier 15315,Synthetic Commodity 15315
Brazil,North America,3,Electronics,74.8990495423666,56.84717859272125,42.1424549232298,52.234683544343895,0.5619,1185.63,0.63,0.81,2,1,29,35911,0.8534664889584932,0.016,72.04184173282964,1.64,46.8474656899039,0.49,77.27,1,5836,Moderate,SYN_SUP_15316,SYN_COM_15316,Synthetic Supplier 15316,Synthetic Commodity 15316
Japan,Asia-Pacific,2,Agriculture,79.40018054590824,83.39215204041366,88.47264883986924,80.97104985294531,0.8495,803.37,0.58,0.42,2,0,11,23663,0.8488601060197045,0.046,49.59124153741295,0.97,50.79958489689883,0.65,62.49,0,1058,Low,SYN_SUP_15317,SYN_COM_15317,Synthetic Supplier 15317,Synthetic Commodity 15317
Malaysia,Asia-Pacific,2,Metals,60.91232714088538,58.93125079115114,75.76715914513291,47.84422598860491,0.9108,592.28,0.57,0.07,3,0,42,27939,0.9543440157591732,0.042,90.12130837974865,1.21,57.02265604976104,0.62,74.13,0,11310,Moderate,SYN_SUP_15318,SYN_COM_15318,Synthetic Supplier 15318,Synthetic Commodity 15318
Brazil,South America,2,Electronics,53.163838077306316,60.7194166380944,51.98661110050507,65.23768758890212,0.2083,639.46,0.44,0.6,0,1,36,48283,0.8943600289467255,0.023,63.67041070869298,1.36,98.38656697297088,0.55,67.72,1,3074,Moderate,SYN_SUP_15319,SYN_COM_15319,Synthetic Supplier 15319,Synthetic Commodity 15319
Japan,Asia-Pacific,1,Agriculture,46.22644841015436,41.894409548120564,53.534715061240114,40.86289484438558,0.7756,756.78,0.47,0.07,1,0,37,22530,0.876127369165659,0.039,75.89073164129995,1.59,74.07893086852273,0.26,74.46,3,137,High,SYN_SUP_15320,SYN_COM_15320,Synthetic Supplier 15320,Synthetic Commodity 15320
Brazil,South America,3,Agriculture,50.0448757832098,37.13118204051595,65.83610391381617,60.38218635827789,0.9475,946.05,0.58,0.65,3,1,27,16928,0.8675221771885011,0.05,67.886463268564,0.97,99.6561026705655,0.51,71.36,0,2528,Moderate,SYN_SUP_15321,SYN_COM_15321,Synthetic Supplier 15321,Synthetic Commodity 15321
Malaysia,Asia-Pacific,1,Metals,69.09201458312357,73.00925637837793,73.44800131544186,70.68751631701599,0.5046,488.61,0.55,0.31,2,1,30,13158,0.880562467605746,0.03,68.26732402456476,1.32,92.52313640167228,0.8,73.02,0,8710,Low,SYN_SUP_15322,SYN_COM_15322,Synthetic Supplier 15322,Synthetic Commodity 15322
brazil,Asia-Pacific,3,Agriculture,63.421400890137555,53.67977289023111,54.00966124833923,45.00252534371664,0.6028,1328.21,0.53,0.39,2,1,49,13511,0.9548862605236621,0.036,76.31594613269478,1.3,72.348528425009,0.72,74.37,3,4636,Moderate,SYN_SUP_15323,SYN_COM_15323,Synthetic Supplier 15323,Synthetic Commodity 15323
China,Asia-Pacific,3,Metals,84.74595340948191,86.23308707853616,84.2857619625855,84.62130326263818,0.8455,1134.15,0.63,0.46,2,0,48,29056,0.8080296388269954,0.034,78.73248190852128,1.75,88.75496305994658,0.25,85.16,0,3530,Low,SYN_SUP_15324,SYN_COM_15324,Synthetic Supplier 15324,Synthetic Commodity 15324
China,Asia-Pacific,3,Food & Beverage,71.3354108844521,92.23742705472716,43.05869661412142,72.1833658111264,0.1195,500.24,0.65,0.38,0,1,17,44611,0.9590549250130146,0.029,94.77689315023103,1.13,70.78787341017954,0.65,81.7,1,9247,Low,SYN_SUP_15325,SYN_COM_15325,Synthetic Supplier 15325,Synthetic Commodity 15325
Brazil,South America,3,Electronics,53.350215098830944,78.48529327105128,47.429025386222634,58.619768000070714,0.5124,616.93,0.69,0.39,1,0,11,8525,0.9217777084565144,0.039,68.21869046531833,0.92,70.54918711864354,0.7,46.92,0,8212,Moderate,SYN_SUP_15326,SYN_COM_15326,Synthetic Supplier 15326,Synthetic Commodity 15326
malaysia,Asia-Pacific,3,Chemicals,57.98599434792547,54.6403247930016,51.771082459810735,35.2760501760498,0.1803,203.46,0.9,0.76,1,1,45,9416,0.8802860458886577,0.04,76.68519994686784,1.51,96.65140736577145,0.27,76.59,0,9452,Moderate,SYN_SUP_15327,SYN_COM_15327,Synthetic Supplier 15327,Synthetic Commodity 15327
USA,North America,2,Agriculture,67.16745229092402,100.0,80.99386415543152,78.83783783130825,0.2352,292.31,0.58,0.63,0,1,43,18244,0.8073101718268476,0.025,73.71380869672093,0.95,79.51016285240618,0.71,75.4,1,8870,Low,SYN_SUP_15328,SYN_COM_15328,Synthetic Supplier 15328,Synthetic Commodity 15328
japan,Asia-Pacific,1,Electronics,74.12909354081062,69.92457025090604,66.65422361263532,46.70452627031169,0.5957,658.53,0.61,0.71,3,0,19,16456,0.8268245684325746,0.006,75.15817903409135,1.27,61.82125450216038,0.32,71.12,0,1162,Low,SYN_SUP_15329,SYN_COM_15329,Synthetic Supplier 15329,Synthetic Commodity 15329
Indonesia,Asia-Pacific,3,Electronics,72.77803513680632,100.0,77.37229803473888,72.89132237892092,0.626,670.76,0.55,0.54,0,1,14,21100,0.8277759401633353,0.02,71.40981816998496,1.09,70.31217761758178,0.17,80.61,0,11510,Low,SYN_SUP_15330,SYN_COM_15330,Synthetic Supplier 15330,Synthetic Commodity 15330
Brazil,South America,2,Metals,57.10087479826106,34.35001985474489,63.47645724634113,28.382376632432333,0.4873,899.22,0.59,0.77,2,1,41,23512,0.893403232375924,0.022,74.885513694787,0.43,63.92509502649958,0.37,81.17,2,8408,Moderate,SYN_SUP_15331,SYN_COM_15331,Synthetic Supplier 15331,Synthetic Commodity 15331
USA,South America,2,Electronics,62.6311094127373,100.0,59.612527168549036,63.8980233771992,0.7753,992.21,0.61,0.33,0,0,36,27135,0.8742653265114958,0.02,61.9989735391751,1.27,74.24443755986744,0.44,62.18,2,10378,Moderate,SYN_SUP_15332,SYN_COM_15332,Synthetic Supplier 15332,Synthetic Commodity 15332
Malaysia,Asia-Pacific,2,Agriculture,62.913758710734825,59.430681456838826,60.685482003014585,48.60870414654862,0.9372,303.47,0.56,0.35,0,1,23,36921,0.8367848000866561,0.025,74.80446160372065,0.71,75.86585647762426,0.66,89.71,3,1693,Moderate,SYN_SUP_15333,SYN_COM_15333,Synthetic Supplier 15333,Synthetic Commodity 15333
Brazil,South America,3,Agriculture,68.51854891681194,63.3650048714398,78.90251132736826,53.58394967712256,0.7968,735.46,0.69,0.58,0,1,33,28530,0.9793809390661083,0.063,74.75477041038097,0.76,96.70438726202177,0.66,56.59,2,8067,Moderate,SYN_SUP_15334,SYN_COM_15334,Synthetic Supplier 15334,Synthetic Commodity 15334
USA,Asia-Pacific,3,Electronics,43.03847456603234,56.48400376652286,72.34706994597806,40.23193558225232,0.7529,881.45,0.91,0.27,0,0,41,3219,0.9089335297947418,0.052,72.06201269940726,1.21,73.7091125743828,0.87,75.47,1,6746,Moderate,SYN_SUP_15335,SYN_COM_15335,Synthetic Supplier 15335,Synthetic Commodity 15335
Japan,Asia-Pacific,2,Food & Beverage,53.14275828679063,65.9310172617685,72.81350993805826,78.15458495883021,0.5427,900.64,0.27,0.84,3,0,13,24886,0.9470150766468474,0.031,60.96069076363802,0.59,84.29169014016861,0.46,73.86,0,7512,Low,SYN_SUP_15336,SYN_COM_15336,Synthetic Supplier 15336,Synthetic Commodity 15336
India,Asia-Pacific,3,Chemicals,73.90024541451429,62.900658269461424,84.96987072394533,74.26824148084695,0.2509,432.25,0.57,0.45,3,1,14,19785,0.885239617728505,0.011,68.56028815235223,0.86,72.56275382597283,0.72,76.92,1,3475,Low,SYN_SUP_15337,SYN_COM_15337,Synthetic Supplier 15337,Synthetic Commodity 15337
Indonesia,Asia-Pacific,1,Food & Beverage,69.40092850003343,61.493883521983136,62.687248392684374,82.54191524404649,0.326,1057.34,0.72,0.44,3,0,13,13038,0.8466609471764388,0.036,62.2441158570135,1.5,59.69951562966409,0.68,54.73,0,11636,Moderate,SYN_SUP_15338,SYN_COM_15338,Synthetic Supplier 15338,Synthetic Commodity 15338
Japan,Asia-Pacific,2,Chemicals,68.16122203132123,51.94486626570442,82.88191069096384,85.57308227674474,0.5569,1154.52,0.49,0.42,0,1,30,11094,0.8337606876300185,0.025,64.28335253037753,0.65,75.5448749679019,0.25,50.77,1,10847,Moderate,SYN_SUP_15339,SYN_COM_15339,Synthetic Supplier 15339,Synthetic Commodity 15339
Malaysia,Asia-Pacific,2,Agriculture,69.36894954892122,65.34195313232686,76.26998122495166,79.43688729966004,0.5444,559.23,0.51,0.38,0,1,42,8709,0.8810747927894235,0.016,87.57705750174416,0.59,73.99548591255882,0.82,63.47,1,11463,Low,SYN_SUP_15340,SYN_COM_15340,Synthetic Supplier 15340,Synthetic Commodity 15340
China,Asia-Pacific,2,Metals,57.19840388428107,45.16024608130767,60.35644488566349,56.35533698796582,0.9192,506.68,0.64,0.38,0,0,45,18861,0.7930370096227273,0.045,74.81460390608079,0.73,82.07109769161374,0.78,57.89,1,3437,Moderate,SYN_SUP_15341,SYN_COM_15341,Synthetic Supplier 15341,Synthetic Commodity 15341
India,Asia-Pacific,3,Agriculture,62.36793254547113,47.919544506202755,79.95387452379886,56.75438486414867,0.4026,1256.8,0.66,0.7,0,0,27,34638,0.9105767954980423,0.025,76.32749734146981,0.77,91.40788005253957,0.66,66.4,3,5853,Moderate,SYN_SUP_15342,SYN_COM_15342,Synthetic Supplier 15342,Synthetic Commodity 15342
Indonesia,Asia-Pacific,1,Agriculture,76.15343895895192,59.771834443557026,75.67302706486318,63.76024982700527,0.5714,595.24,0.57,0.39,2,1,38,21463,0.799276084418708,0.035,81.2330022509098,1.68,81.61114320243661,0.78,79.16,0,10540,Low,SYN_SUP_15343,SYN_COM_15343,Synthetic Supplier 15343,Synthetic Commodity 15343
Brazil,Asia-Pacific,3,Chemicals,49.277584824495186,96.40289751416375,62.91122137167709,83.85009177151048,0.6835,552.16,0.3,0.06,0,1,42,11680,0.9222737966551079,0.03,72.5645857973023,0.86,98.43650702661732,0.38,58.63,1,9404,Moderate,SYN_SUP_15344,SYN_COM_15344,Synthetic Supplier 15344,Synthetic Commodity 15344
Japan,North America,3,Metals,70.2590210792453,79.26114842436947,67.35473999943778,76.68945897917487,0.1076,924.91,0.74,0.05,0,1,8,12410,0.9167785206564009,0.029,99.13303599501013,1.35,52.8782908388621,0.86,52.11,0,1004,Low,SYN_SUP_15345,SYN_COM_15345,Synthetic Supplier 15345,Synthetic Commodity 15345
USA,Asia-Pacific,3,Agriculture,77.27394187362366,44.04518062767212,51.707158714464676,63.21595142237924,0.741,809.56,0.54,0.44,2,1,11,11178,0.8007442260993195,0.019,71.66859981856582,1.19,49.63783933432477,0.78,58.14,1,3655,Moderate,SYN_SUP_15346,SYN_COM_15346,Synthetic Supplier 15346,Synthetic Commodity 15346
Brazil,South America,2,Chemicals,61.49526619750138,67.12406650775003,67.32715954002595,64.14555444242289,0.1848,828.68,0.32,0.55,0,1,31,46607,0.8669244750889807,0.032,100.0,1.39,77.63138880251603,0.67,54.72,0,5011,Moderate,SYN_SUP_15347,SYN_COM_15347,Synthetic Supplier 15347,Synthetic Commodity 15347
India,Asia-Pacific,2,Chemicals,68.40857704785643,86.70948192609275,71.19088086870568,62.46934260412995,0.376,1095.02,0.59,0.12,0,1,21,7756,0.9144375331385148,0.041,72.07088800281484,1.36,70.38948640291365,0.81,64.83,3,629,Low,SYN_SUP_15348,SYN_COM_15348,Synthetic Supplier 15348,Synthetic Commodity 15348
Brazil,South America,2,Agriculture,78.56140347370928,98.6223757971403,66.55769267255825,60.22472529121588,0.5586,1080.85,0.56,0.41,0,1,41,11897,0.9225423788174472,0.008,98.6418628126361,1.32,91.59388940423014,0.13,66.02,1,9195,Low,SYN_SUP_15349,SYN_COM_15349,Synthetic Supplier 15349,Synthetic Commodity 15349
Brazil,South America,2,Chemicals,58.96669934207697,65.14465877143942,36.257685655734626,26.171802436289482,0.6569,1237.18,0.6,0.3,2,0,34,18608,0.913559565741388,0.049,86.97262501474385,1.21,87.21108127666905,0.79,64.02,3,9814,Moderate,SYN_SUP_15350,SYN_COM_15350,Synthetic Supplier 15350,Synthetic Commodity 15350
Brazil,South America,2,Chemicals,58.89311730400403,79.19280239209196,80.94719388065351,69.35560396680253,0.9158,241.21,0.35,0.51,1,0,44,15492,0.8589607272712104,0.05,80.99885377198346,0.94,97.42368777990605,0.78,76.12,1,9612,Moderate,SYN_SUP_15351,SYN_COM_15351,Synthetic Supplier 15351,Synthetic Commodity 15351
Indonesia,Asia-Pacific,3,Agriculture,62.15909871971249,51.69613189940382,66.01709873772558,37.671934273264945,0.5026,311.96,0.61,0.65,3,1,49,9048,0.9060053325237803,0.025,76.94126196353137,0.77,76.65046424736734,0.64,74.52,1,819,Moderate,SYN_SUP_15352,SYN_COM_15352,Synthetic Supplier 15352,Synthetic Commodity 15352
